dv,score
"[-0.99328756  0.99665248  0.9983317   0.99916845  0.99958539  0.99979332
  0.99989691  0.99994874  0.99997457  0.99998715  0.99999331  0.99999608
  0.9999974   0.9999981   0.99999833  0.99999833  0.99999769  0.9999965
  0.99999309  0.9999866 ]",10.297079719848702
"[-9.90829849e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079731087022
"[-9.90829859e-01  9.94625668e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.29707971505836
"[-9.90829859e-01  9.94625658e-01  9.96932990e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079716460694
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547775e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079715534984
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050999e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.29707975336304
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353767e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079710072568
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816783e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079731065525
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414541e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079704654022
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623147e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.29707973171226
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656197e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.29707969181493
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139821e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079739022779
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646366e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.29707971613826
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121421e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.2970797468138
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058107e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079652912192
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088897e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079680305076
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816958e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079722329302
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466269e-02  2.73904141e-02  5.70998067e-03  3.83778380e-04]",10.297079725661627
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904241e-02  5.70998067e-03  3.83778380e-04]",10.29707975426149
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70999067e-03  3.83778380e-04]",10.297079709874383
"[-9.90829859e-01  9.94625658e-01  9.96932980e-01  9.98547765e-01
  1.00050998e+00  9.94353757e-01  9.87816773e-01  9.72414531e-01
  9.47623137e-01  8.95656187e-01  8.08139811e-01  6.49646356e-01
  4.18121411e-01  1.47058097e-01  1.20088797e-02  1.15816858e-02
  1.36466169e-02  2.73904141e-02  5.70998067e-03  3.83788380e-04]",10.29707972055106
"[-0.99328756  0.99665248  0.9983317   0.99916845  0.99958539  0.99979332
  0.99989691  0.99994874  0.99997457  0.99998715  0.99999331  0.99999608
  0.9999974   0.9999981   0.99999833  0.99999833  0.99999769  0.9999965
  0.99999309  0.9999866 ]",10.135129071595014
"[-9.93561610e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.13512904965721
"[-9.93561620e-01  9.91677102e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129038152597
"[-9.93561620e-01  9.91677092e-01  9.94087423e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129037609378
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209070e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129154092946
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540732e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135128963733967
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145830e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129184629875
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837346e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.13512900315201
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021938e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129097453833
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954456e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129031268459
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007720e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129131881499
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619613e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135128997074824
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446012e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129089423453
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141363e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129087869455
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740504e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129060839079
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681383e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135128993813057
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447495e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129081154501
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72490025e-02  2.98416060e-02  7.84199322e-03  6.10416823e-04]",10.135129083884697
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416160e-02  7.84199322e-03  6.10416823e-04]",10.13512911045024
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84200322e-03  6.10416823e-04]",10.135129065637589
"[-9.93561620e-01  9.91677092e-01  9.94087413e-01  1.00209069e+00
  9.90540722e-01  1.00145829e+00  9.84837336e-01  9.78021928e-01
  9.53954446e-01  9.19007710e-01  8.32619603e-01  7.07446002e-01
  5.02141353e-01  2.40740494e-01  2.96681283e-02  1.60447395e-02
  1.72489925e-02  2.98416060e-02  7.84199322e-03  6.10426823e-04]",10.135129072692864
"[-0.99328756  0.99665248  0.9983317   0.99916845  0.99958539  0.99979332
  0.99989691  0.99994874  0.99997457  0.99998715  0.99999331  0.99999608
  0.9999974   0.9999981   0.99999833  0.99999833  0.99999769  0.9999965
  0.99999309  0.9999866 ]",9.898994338851484
"[-9.92533880e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994328841852
"[-9.92533890e-01  9.92639902e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994314073377
"[-9.92533890e-01  9.92639892e-01  9.95323413e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994324257373
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329067e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994374508977
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067968e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994297302483
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281525e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994372070742
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292748e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994315556521
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388621e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.89899433588354
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688366e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.89899434815731
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403616e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994333389766
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462014e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994345290888
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936593e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994357382215
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831241e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994335993642
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945381e-01  4.14594081e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994336935893
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594181e-02  1.76136957e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994249871407
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76137057e-02
  1.81143682e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994349739006
"[-9.92533890e-01  9.92639892e-01  9.95323403e-01  9.99329057e-01
  9.94067958e-01  9.96281515e-01  9.88292738e-01  9.80388611e-01
  9.63688356e-01  9.27403606e-01  8.60462004e-01  7.37936583e-01
  5.34831231e-01  2.73945371e-01  4.14594081e-02  1.76136957e-02
  1.81143782e-02  2.84163049e-02  9.16999744e-03  5.37478558e-04]",9.898994352786833
