dv,score
"[ 0.9086459   0.82073742  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086311973188
"[ 0.9086459   0.82073741  0.65903111  0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086346555008
"[ 0.9086459   0.82073741  0.6590311   0.3944775   0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086223551008
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162282  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086214242259
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335058
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086248588956
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.02315401  0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086302734803
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324129  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086282780028
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757698  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086271580524
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880212  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.48508631542865
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199001  0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.48508625975974
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.0122938
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086281810396
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056345  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086278061548
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126362  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.48508627916495
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924294  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086294896643
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.0161842   0.00458248 -0.00298706
  0.02718546  0.00480356]",15.485086289168684
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458249 -0.00298706
  0.02718546  0.00480356]",15.485086266284789
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298705
  0.02718546  0.00480356]",15.485086251745752
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718547  0.00480356]",15.48508631195169
"[ 0.9086459   0.82073741  0.6590311   0.39447749  0.13162281  0.01335057
  0.023154    0.01324128  0.00757697  0.02880211  0.00199     0.01229379
  0.01056344  0.01126361  0.01924293  0.01618419  0.00458248 -0.00298706
  0.02718546  0.00480357]",15.485086285625918
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",15.200685227167089
"[ 9.31707698e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685362660545
"[ 9.31707688e-01  8.31356532e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685121071468
"[ 9.31707688e-01  8.31356522e-01  6.99957782e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685143043
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132770e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685361043416
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937062e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685161740537
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514725e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685162339113
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28015981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685219168665
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97751417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685226693732
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770860e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685232874665
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634640e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685233607565
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518849e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.20068523660075
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548485e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685226728549
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683467e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685231313312
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191338e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685232555
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96111688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685222618821
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35561159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.200685225474814
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822775e-02  9.72082319e-03  6.01442232e-04 -1.38706342e-02]",15.20068523172865
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72083319e-03  6.01442232e-04 -1.38706342e-02]",15.200685226471835
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01452232e-04 -1.38706342e-02]",15.200685208226396
"[ 9.31707688e-01  8.31356522e-01  6.99957772e-01  5.24132760e-01
  2.38937052e-01  3.47514625e-02  7.28014981e-03  9.97750417e-03
  1.31770760e-02  1.36634540e-02  1.50518749e-02  1.01548385e-02
  1.23683367e-02  1.29191238e-02  7.96110688e-03  9.35560159e-03
  1.24822675e-02  9.72082319e-03  6.01442232e-04 -1.38706242e-02]",15.200685199425108
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",14.805906888458667
"[ 0.90593951  0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906848531555
"[ 0.9059395   0.83122542  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.80590685564262
"[ 0.9059395   0.83122541  0.70610565  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.80590691000756
"[ 0.9059395   0.83122541  0.70610564  0.49961662  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.80590687260114
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357617  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906897932166
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805018
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906836017025
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699804  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906877749264
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818658  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906884483557
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271133  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906893665453
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677083  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906881407255
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501174  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906898039764
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106569
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906889802744
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272678  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906893377921
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.0108469   0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906889767273
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652898  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603607]",14.805906881226955
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.00712411  0.01253316  0.01296375
  0.00327863 -0.01603607]",14.80590688240841
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253317  0.01296375
  0.00327863 -0.01603607]",14.805906893032128
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296376
  0.00327863 -0.01603607]",14.805906894170002
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327864 -0.01603607]",14.805906874955848
"[ 0.9059395   0.83122541  0.70610564  0.49961661  0.25357616  0.04805017
  0.00699803  0.00818657  0.01271132  0.00677082  0.01501173  0.01106568
  0.01272677  0.01084689  0.00652897  0.0071241   0.01253316  0.01296375
  0.00327863 -0.01603606]",14.805906856365045
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",14.765833400156765
"[ 0.93667295  0.88629205  0.77343839  0.56782173  0.29554028  0.06371293
  0.00792618  0.00758617  0.01159976  0.00619825  0.01395022  0.01147485
  0.01317377  0.00969701  0.00696611  0.00688247  0.01184435  0.01327107
  0.00147868 -0.01210413]",14.765833365410405
"[ 0.93667294  0.88629206  0.77343839  0.56782173  0.29554028  0.06371293
  0.00792618  0.00758617  0.01159976  0.00619825  0.01395022  0.01147485
  0.01317377  0.00969701  0.00696611  0.00688247  0.01184435  0.01327107
  0.00147868 -0.01210413]",14.765833458562962
"[ 0.93667294  0.88629205  0.7734384   0.56782173  0.29554028  0.06371293
  0.00792618  0.00758617  0.01159976  0.00619825  0.01395022  0.01147485
  0.01317377  0.00969701  0.00696611  0.00688247  0.01184435  0.01327107
  0.00147868 -0.01210413]",14.765833465479513
"[ 0.93667294  0.88629205  0.77343839  0.56782174  0.29554028  0.06371293
  0.00792618  0.00758617  0.01159976  0.00619825  0.01395022  0.01147485
  0.01317377  0.00969701  0.00696611  0.00688247  0.01184435  0.01327107
  0.00147868 -0.01210413]",14.765833391797795
"[ 0.93667294  0.88629205  0.77343839  0.56782173  0.29554029  0.06371293
  0.00792618  0.00758617  0.01159976  0.00619825  0.01395022  0.01147485
  0.01317377  0.00969701  0.00696611  0.00688247  0.01184435  0.01327107
  0.00147868 -0.01210413]",14.765833360240915
"[ 0.93667294  0.88629205  0.77343839  0.56782173  0.29554028  0.06371294
  0.00792618  0.00758617  0.01159976  0.00619825  0.01395022  0.01147485
  0.01317377  0.00969701  0.00696611  0.00688247  0.01184435  0.01327107
  0.00147868 -0.01210413]",14.76583333318331
